From ExpandHR. 2025/10/17 4:9:57
         150
           1
    1
    0     0     0       1      76    -5.750000     0.000000
    0     0     0       1      81    -5.750000     0.000000
    0     0     0       2      76    -5.750000     0.000000
    0     0     0       2      77    -5.750000     0.000000
    0     0     0       2      82    -5.750000     0.000000
    0     0     0       3      77    -5.750000     0.000000
    0     0     0       3      78    -5.750000     0.000000
    0     0     0       3      83    -5.750000     0.000000
    0     0     0       4      78    -5.750000     0.000000
    0     0     0       4      79    -5.750000     0.000000
    0     0     0       4      84    -5.750000     0.000000
    0     0     0       5      79    -5.750000     0.000000
    0     0     0       5      80    -5.750000     0.000000
    0     0     0       5      85    -5.750000     0.000000
    0     0     0       6      80    -5.750000     0.000000
    0     0     0       6      86    -5.750000     0.000000
    0     0     0       7      81    -5.750000     0.000000
    0     0     0       7      87    -5.750000     0.000000
    0     0     0       8      81    -5.750000     0.000000
    0     0     0       8      82    -5.750000     0.000000
    0     0     0       8      88    -5.750000     0.000000
    0     0     0       9      82    -5.750000     0.000000
    0     0     0       9      83    -5.750000     0.000000
    0     0     0       9      89    -5.750000     0.000000
    0     0     0      10      83    -5.750000     0.000000
    0     0     0      10      84    -5.750000     0.000000
    0     0     0      10      90    -5.750000     0.000000
    0     0     0      11      84    -5.750000     0.000000
    0     0     0      11      85    -5.750000     0.000000
    0     0     0      11      91    -5.750000     0.000000
    0     0     0      12      85    -5.750000     0.000000
    0     0     0      12      86    -5.750000     0.000000
    0     0     0      12      92    -5.750000     0.000000
    0     0     0      13      86    -5.750000     0.000000
    0     0     0      13      93    -5.750000     0.000000
    0     0     0      14      87    -5.750000     0.000000
    0     0     0      14      94    -5.750000     0.000000
    0     0     0      15      87    -5.750000     0.000000
    0     0     0      15      88    -5.750000     0.000000
    0     0     0      15      95    -5.750000     0.000000
    0     0     0      16      88    -5.750000     0.000000
    0     0     0      16      89    -5.750000     0.000000
    0     0     0      16      96    -5.750000     0.000000
    0     0     0      17      89    -5.750000     0.000000
    0     0     0      17      90    -5.750000     0.000000
    0     0     0      17      97    -5.750000     0.000000
    0     0     0      18      90    -5.750000     0.000000
    0     0     0      18      91    -5.750000     0.000000
    0     0     0      18      98    -5.750000     0.000000
    0     0     0      19      91    -5.750000     0.000000
    0     0     0      19      92    -5.750000     0.000000
    0     0     0      19      99    -5.750000     0.000000
    0     0     0      20      92    -5.750000     0.000000
    0     0     0      20      93    -5.750000     0.000000
    0     0     0      20     100    -5.750000     0.000000
    0     0     0      21      93    -5.750000     0.000000
    0     0     0      21     101    -5.750000     0.000000
    0     0     0      22      94    -5.750000     0.000000
    0     0     0      22     102    -5.750000     0.000000
    0     0     0      23      94    -5.750000     0.000000
    0     0     0      23      95    -5.750000     0.000000
    0     0     0      23     103    -5.750000     0.000000
    0     0     0      24      95    -5.750000     0.000000
    0     0     0      24      96    -5.750000     0.000000
    0     0     0      24     104    -5.750000     0.000000
    0     0     0      25      96    -5.750000     0.000000
    0     0     0      25      97    -5.750000     0.000000
    0     0     0      25     105    -5.750000     0.000000
    0     0     0      26      97    -5.750000     0.000000
    0     0     0      26      98    -5.750000     0.000000
    0     0     0      26     106    -5.750000     0.000000
    0     0     0      27      98    -5.750000     0.000000
    0     0     0      27      99    -5.750000     0.000000
    0     0     0      27     107    -5.750000     0.000000
    0     0     0      28      99    -5.750000     0.000000
    0     0     0      28     100    -5.750000     0.000000
    0     0     0      28     108    -5.750000     0.000000
    0     0     0      29     100    -5.750000     0.000000
    0     0     0      29     101    -5.750000     0.000000
    0     0     0      29     109    -5.750000     0.000000
    0     0     0      30     101    -5.750000     0.000000
    0     0     0      30     110    -5.750000     0.000000
    0     0     0      31     102    -5.750000     0.000000
    0     0     0      31     111    -5.750000     0.000000
    0     0     0      32     102    -5.750000     0.000000
    0     0     0      32     103    -5.750000     0.000000
    0     0     0      32     112    -5.750000     0.000000
    0     0     0      33     103    -5.750000     0.000000
    0     0     0      33     104    -5.750000     0.000000
    0     0     0      33     113    -5.750000     0.000000
    0     0     0      34     104    -5.750000     0.000000
    0     0     0      34     105    -5.750000     0.000000
    0     0     0      34     114    -5.750000     0.000000
    0     0     0      35     105    -5.750000     0.000000
    0     0     0      35     106    -5.750000     0.000000
    0     0     0      35     115    -5.750000     0.000000
    0     0     0      36     106    -5.750000     0.000000
    0     0     0      36     107    -5.750000     0.000000
    0     0     0      36     116    -5.750000     0.000000
    0     0     0      37     107    -5.750000     0.000000
    0     0     0      37     108    -5.750000     0.000000
    0     0     0      37     117    -5.750000     0.000000
    0     0     0      38     108    -5.750000     0.000000
    0     0     0      38     109    -5.750000     0.000000
    0     0     0      38     118    -5.750000     0.000000
    0     0     0      39     109    -5.750000     0.000000
    0     0     0      39     110    -5.750000     0.000000
    0     0     0      39     119    -5.750000     0.000000
    0     0     0      40     110    -5.750000     0.000000
    0     0     0      40     120    -5.750000     0.000000
    0     0     0      41     111    -5.750000     0.000000
    0     0     0      41     112    -5.750000     0.000000
    0     0     0      41     121    -5.750000     0.000000
    0     0     0      42     112    -5.750000     0.000000
    0     0     0      42     113    -5.750000     0.000000
    0     0     0      42     122    -5.750000     0.000000
    0     0     0      43     113    -5.750000     0.000000
    0     0     0      43     114    -5.750000     0.000000
    0     0     0      43     123    -5.750000     0.000000
    0     0     0      44     114    -5.750000     0.000000
    0     0     0      44     115    -5.750000     0.000000
    0     0     0      44     124    -5.750000     0.000000
    0     0     0      45     115    -5.750000     0.000000
    0     0     0      45     116    -5.750000     0.000000
    0     0     0      45     125    -5.750000     0.000000
    0     0     0      46     116    -5.750000     0.000000
    0     0     0      46     117    -5.750000     0.000000
    0     0     0      46     126    -5.750000     0.000000
    0     0     0      47     117    -5.750000     0.000000
    0     0     0      47     118    -5.750000     0.000000
    0     0     0      47     127    -5.750000     0.000000
    0     0     0      48     118    -5.750000     0.000000
    0     0     0      48     119    -5.750000     0.000000
    0     0     0      48     128    -5.750000     0.000000
    0     0     0      49     119    -5.750000     0.000000
    0     0     0      49     120    -5.750000     0.000000
    0     0     0      49     129    -5.750000     0.000000
    0     0     0      50     121    -5.750000     0.000000
    0     0     0      50     122    -5.750000     0.000000
    0     0     0      50     130    -5.750000     0.000000
    0     0     0      51     122    -5.750000     0.000000
    0     0     0      51     123    -5.750000     0.000000
    0     0     0      51     131    -5.750000     0.000000
    0     0     0      52     123    -5.750000     0.000000
    0     0     0      52     124    -5.750000     0.000000
    0     0     0      52     132    -5.750000     0.000000
    0     0     0      53     124    -5.750000     0.000000
    0     0     0      53     125    -5.750000     0.000000
    0     0     0      53     133    -5.750000     0.000000
    0     0     0      54     125    -5.750000     0.000000
    0     0     0      54     126    -5.750000     0.000000
    0     0     0      54     134    -5.750000     0.000000
    0     0     0      55     126    -5.750000     0.000000
    0     0     0      55     127    -5.750000     0.000000
    0     0     0      55     135    -5.750000     0.000000
    0     0     0      56     127    -5.750000     0.000000
    0     0     0      56     128    -5.750000     0.000000
    0     0     0      56     136    -5.750000     0.000000
    0     0     0      57     128    -5.750000     0.000000
    0     0     0      57     129    -5.750000     0.000000
    0     0     0      57     137    -5.750000     0.000000
    0     0     0      58     130    -5.750000     0.000000
    0     0     0      58     131    -5.750000     0.000000
    0     0     0      58     138    -5.750000     0.000000
    0     0     0      59     131    -5.750000     0.000000
    0     0     0      59     132    -5.750000     0.000000
    0     0     0      59     139    -5.750000     0.000000
    0     0     0      60     132    -5.750000     0.000000
